thr,sensitivity,specificity,precision,npv,accuracy,f1,brier,tp,fp,tn,fn
0.28699999999999976,0.6504854368932039,0.752,0.41875,0.8867924528301887,0.7301255230125523,0.5095057034220533,0.14716036798888504,67,93,282,36
0.28799999999999976,0.6504854368932039,0.752,0.41875,0.8867924528301887,0.7301255230125523,0.5095057034220533,0.14716036798888504,67,93,282,36
0.28899999999999976,0.6504854368932039,0.7573333333333333,0.4240506329113924,0.8875,0.7343096234309623,0.5134099616858238,0.14716036798888504,67,91,284,36
0.28999999999999976,0.6504854368932039,0.76,0.4267515923566879,0.8878504672897196,0.7364016736401674,0.5153846153846154,0.14716036798888504,67,90,285,36
0.29099999999999976,0.6504854368932039,0.76,0.4267515923566879,0.8878504672897196,0.7364016736401674,0.5153846153846154,0.14716036798888504,67,90,285,36
0.29199999999999976,0.6504854368932039,0.7626666666666667,0.42948717948717946,0.8881987577639752,0.7384937238493724,0.5173745173745173,0.14716036798888504,67,89,286,36
0.29299999999999976,0.6407766990291263,0.7653333333333333,0.42857142857142855,0.8858024691358025,0.7384937238493724,0.5136186770428015,0.14716036798888504,66,88,287,37
0.29399999999999976,0.6310679611650486,0.7653333333333333,0.42483660130718953,0.8830769230769231,0.7364016736401674,0.5078125000000001,0.14716036798888504,65,88,287,38
0.29499999999999976,0.6213592233009708,0.7653333333333333,0.42105263157894735,0.8803680981595092,0.7343096234309623,0.5019607843137255,0.14716036798888504,64,88,287,39
0.29599999999999976,0.6213592233009708,0.768,0.423841059602649,0.8807339449541285,0.7364016736401674,0.5039370078740157,0.14716036798888504,64,87,288,39
0.29699999999999976,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.29799999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
